id,client_id,transaction,amount,date,status
T00016866,CUS000696,Deposit,1083.69,2025-06-27,Completed
T00016867,CUS000901,Withdrawal,7362.81,2025-07-31,Completed
T00016868,CUS000960,Deposit,1877.16,2025-05-30,Completed
T00016869,CUS000027,Withdrawal,5773.76,2025-06-20,Completed
T00016870,CUS000494,Deposit,2829.62,2025-06-22,Completed
T00016871,CUS000330,Withdrawal,9344.66,2025-07-14,Pending
T00016872,CUS000008,Withdrawal,1793.56,2025-06-18,Completed
T00016873,CUS000041,Deposit,8078.57,2025-06-20,Completed
T00016874,CUS000087,Deposit,1961.95,2025-09-01,Completed
T00016875,CUS000296,Withdrawal,1174.68,2025-08-04,Completed
T00016876,CUS000465,Deposit,5974.59,2025-06-22,Pending
T00016877,CUS000163,Deposit,9120.31,2025-07-24,Completed
T00016878,CUS000610,Deposit,3265.25,2025-08-13,Completed
T00016879,CUS000914,Withdrawal,4995.79,2025-08-03,Pending
T00016880,CUS000253,Deposit,4256.92,2025-08-13,Completed
T00016881,CUS000939,Deposit,4860.65,2025-05-31,Pending
T00016882,CUS000973,Withdrawal,8054.75,2025-06-10,Failed
T00016883,CUS000905,Deposit,2305.52,2025-07-10,Pending
T00016884,CUS000632,Withdrawal,7072.67,2025-06-17,Completed
T00016885,CUS000340,Deposit,7808.10,2025-08-26,Completed
T00016886,CUS000860,Withdrawal,7278.09,2025-06-29,Completed
T00016887,CUS000733,Deposit,7600.73,2025-07-10,Completed
T00016888,CUS000412,Withdrawal,5041.59,2025-06-03,Completed
T00016889,CUS000159,Withdrawal,7384.29,2025-09-22,Completed
T00016890,CUS000341,Deposit,1938.85,2025-07-30,Completed
T00016891,CUS000180,Deposit,5574.80,2025-08-04,Failed
T00016892,CUS000180,Deposit,3810.66,2025-07-01,Completed
T00016893,CUS000139,Withdrawal,3073.66,2025-09-01,Failed
T00016894,CUS000143,Withdrawal,5266.03,2025-08-21,Completed
T00016895,CUS000472,Withdrawal,6479.68,2025-06-26,Completed
T00016896,CUS000266,Deposit,9500.56,2025-06-08,Completed
T00016897,CUS000867,Deposit,1716.91,2025-06-16,Pending
T00016898,CUS000457,Withdrawal,4980.00,2025-06-13,Completed
T00016899,CUS000582,Deposit,9106.99,2025-09-23,Pending
T00016900,CUS000553,Deposit,1639.19,2025-07-04,Pending
T00016901,CUS000330,Withdrawal,1780.61,2025-07-18,Completed
T00016902,CUS000536,Deposit,2373.10,2025-09-22,Completed
T00016903,CUS000187,Withdrawal,8404.41,2025-08-05,Completed
T00016904,CUS000080,Withdrawal,2648.33,2025-08-29,Completed
T00016905,CUS000736,Deposit,3119.45,2025-06-14,Failed
T00016906,CUS000699,Deposit,3927.75,2025-05-31,Pending
T00016907,CUS000407,Deposit,3186.44,2025-08-11,Completed
T00016908,CUS000802,Deposit,8646.67,2025-08-19,Pending
T00016909,CUS000741,Deposit,1638.01,2025-09-12,Completed
T00016910,CUS000795,Deposit,6179.74,2025-07-28,Completed
T00016911,CUS000344,Withdrawal,4981.83,2025-06-18,Completed
T00016912,CUS000557,Deposit,7464.34,2025-08-12,Completed
T00016913,CUS000307,Deposit,2538.17,2025-06-02,Failed
T00016914,CUS000658,Deposit,4859.08,2025-09-15,Failed
T00016915,CUS000576,Withdrawal,409.59,2025-07-20,Completed
T00016916,CUS000570,Deposit,3216.62,2025-07-15,Completed
T00016917,CUS000371,Deposit,4793.93,2025-08-04,Completed
T00016918,CUS000678,Deposit,7763.66,2025-08-23,Completed
T00016919,CUS000408,Withdrawal,6001.45,2025-05-27,Completed
T00016920,CUS000517,Withdrawal,1496.29,2025-06-16,Pending
T00016921,CUS000729,Withdrawal,680.25,2025-07-31,Failed
T00016922,CUS000449,Deposit,3675.43,2025-09-21,Completed
T00016923,CUS000837,Withdrawal,8041.50,2025-05-30,Completed
T00016924,CUS000448,Deposit,7022.20,2025-07-14,Completed
T00016925,CUS000050,Withdrawal,6832.34,2025-09-22,Completed
T00016926,CUS000792,Withdrawal,3874.59,2025-09-11,Completed
T00016927,CUS000372,Deposit,7389.57,2025-08-21,Completed
T00016928,CUS000168,Withdrawal,9867.04,2025-08-02,Pending
T00016929,CUS000553,Deposit,9810.09,2025-08-25,Completed
T00016930,CUS000187,Withdrawal,6148.05,2025-08-12,Completed
T00016931,CUS000266,Deposit,6465.64,2025-08-16,Completed
T00016932,CUS000450,Deposit,8303.99,2025-07-28,Completed
T00016933,CUS000021,Deposit,9043.53,2025-06-27,Completed
T00016934,CUS000607,Withdrawal,4420.11,2025-08-03,Completed
T00016935,CUS000346,Deposit,5994.16,2025-08-03,Completed
T00016936,CUS000120,Deposit,501.84,2025-08-14,Completed
T00016937,CUS000136,Deposit,2702.32,2025-07-04,Completed
T00016938,CUS000240,Withdrawal,3510.22,2025-06-13,Completed
T00016939,CUS000449,Deposit,5500.59,2025-08-14,Pending
T00016940,CUS000112,Deposit,6819.70,2025-08-20,Completed
T00016941,CUS000104,Withdrawal,7355.56,2025-08-13,Completed
T00016942,CUS000144,Deposit,5369.24,2025-06-02,Completed
T00016943,CUS000393,Withdrawal,933.05,2025-09-22,Completed
T00016944,CUS000358,Withdrawal,7321.03,2025-08-17,Completed
T00016945,CUS000896,Deposit,2943.10,2025-09-05,Completed
T00016946,CUS000986,Withdrawal,6236.70,2025-07-27,Completed
T00016947,CUS000333,Withdrawal,7055.63,2025-05-28,Completed
T00016948,CUS000021,Deposit,4613.84,2025-07-01,Completed
T00016949,CUS000226,Deposit,5334.08,2025-08-26,Pending
T00016950,CUS000238,Deposit,8382.27,2025-06-19,Completed
T00016951,CUS000247,Deposit,1254.31,2025-06-15,Failed
T00016952,CUS000558,Withdrawal,113.68,2025-07-04,Completed
T00016953,CUS000111,Withdrawal,3053.78,2025-09-12,Completed
T00016954,CUS000100,Deposit,3358.87,2025-09-22,Pending
T00016955,CUS000059,Withdrawal,7915.63,2025-07-04,Completed
T00016956,CUS000265,Deposit,9.97,2025-07-10,Completed
T00016957,CUS000799,Withdrawal,8843.26,2025-08-12,Completed
T00016958,CUS000458,Withdrawal,9335.55,2025-09-13,Completed
T00016959,CUS000562,Withdrawal,1423.30,2025-07-24,Completed
T00016960,CUS000277,Deposit,2961.87,2025-09-05,Completed
T00016961,CUS000923,Withdrawal,1170.57,2025-06-08,Completed
T00016962,CUS000525,Deposit,3863.60,2025-06-26,Completed
T00016963,CUS000607,Withdrawal,9371.80,2025-09-17,Completed
T00016964,CUS000756,Deposit,9744.56,2025-09-04,Completed
T00016965,CUS000512,Deposit,5370.50,2025-09-02,Completed
T00016966,CUS000673,Deposit,4880.84,2025-06-05,Failed
T00016967,CUS000188,Deposit,1921.93,2025-09-08,Completed
T00016968,CUS000297,Deposit,486.45,2025-08-13,Completed
T00016969,CUS000723,Deposit,4341.67,2025-07-27,Completed
T00016970,CUS000768,Withdrawal,5281.96,2025-08-17,Completed
T00016971,CUS000055,Deposit,729.52,2025-06-01,Completed
T00016972,CUS000003,Deposit,4565.40,2025-09-15,Completed
T00016973,CUS000595,Withdrawal,8661.69,2025-08-23,Completed
T00016974,CUS000089,Withdrawal,4584.43,2025-09-08,Pending
T00016975,CUS000079,Withdrawal,5825.19,2025-06-12,Pending
T00016976,CUS000089,Withdrawal,6911.58,2025-08-02,Completed
T00016977,CUS000516,Withdrawal,6350.56,2025-07-07,Completed
T00016978,CUS000619,Deposit,8116.76,2025-09-11,Failed
T00016979,CUS000003,Withdrawal,1583.38,2025-06-01,Pending
T00016980,CUS000705,Deposit,388.76,2025-08-24,Pending
T00016981,CUS000331,Deposit,9510.96,2025-09-01,Completed
T00016982,CUS000758,Deposit,1557.60,2025-07-02,Completed
T00016983,CUS000372,Withdrawal,3407.56,2025-05-26,Completed
T00016984,CUS000911,Deposit,6413.53,2025-07-15,Completed
T00016985,CUS000787,Deposit,73.15,2025-06-09,Completed
T00016986,CUS000577,Deposit,6971.12,2025-06-29,Completed
T00016987,CUS000323,Withdrawal,1881.84,2025-06-22,Completed
T00016988,CUS000951,Deposit,3587.14,2025-06-05,Completed
T00016989,CUS000092,Withdrawal,7730.67,2025-06-19,Completed
T00016990,CUS000860,Withdrawal,5066.70,2025-09-13,Completed
T00016991,CUS000195,Deposit,8148.44,2025-08-15,Completed
T00016992,CUS000352,Withdrawal,6354.98,2025-09-21,Completed
T00016993,CUS000735,Withdrawal,6931.75,2025-06-26,Failed
T00016994,CUS000144,Withdrawal,9839.84,2025-07-15,Pending
T00016995,CUS000521,Deposit,705.42,2025-06-09,Completed
T00016996,CUS000245,Deposit,3678.09,2025-08-08,Failed
T00016997,CUS000113,Deposit,6897.02,2025-08-04,Completed
T00016998,CUS000523,Deposit,3065.89,2025-09-10,Completed
T00016999,CUS000096,Withdrawal,7177.29,2025-06-13,Completed
T00017000,CUS000402,Withdrawal,4064.21,2025-07-12,Completed
T00017001,CUS000009,Deposit,9650.86,2025-06-07,Completed
T00017002,CUS000064,Deposit,957.39,2025-06-23,Pending
T00017003,CUS000139,Deposit,5794.71,2025-07-17,Completed
T00017004,CUS000758,Deposit,2730.98,2025-05-28,Failed
T00017005,CUS000058,Deposit,2874.11,2025-07-06,Completed
T00017006,CUS000060,Deposit,4713.21,2025-08-05,Pending
T00017007,CUS000654,Deposit,2947.01,2025-09-06,Completed
T00017008,CUS000108,Deposit,4847.97,2025-08-27,Completed
T00017009,CUS000874,Deposit,9395.17,2025-07-08,Failed
T00017010,CUS000945,Deposit,6476.78,2025-05-30,Failed
T00017011,CUS000049,Deposit,301.83,2025-06-05,Pending
T00017012,CUS000497,Deposit,823.51,2025-08-20,Pending
T00017013,CUS000203,Deposit,4467.86,2025-09-20,Completed
T00017014,CUS000563,Deposit,840.08,2025-06-26,Pending
T00017015,CUS000662,Deposit,8063.57,2025-07-23,Completed
T00017016,CUS000180,Deposit,9827.83,2025-07-15,Completed
T00017017,CUS000264,Withdrawal,3253.03,2025-05-30,Completed
T00017018,CUS000502,Withdrawal,4064.78,2025-05-31,Completed
T00017019,CUS000945,Deposit,342.71,2025-06-21,Completed
T00017020,CUS000428,Deposit,4465.23,2025-06-19,Completed
T00017021,CUS000524,Deposit,6002.01,2025-07-09,Completed
T00017022,CUS000986,Deposit,8828.88,2025-08-30,Completed
T00017023,CUS000254,Deposit,166.18,2025-07-20,Failed
T00017024,CUS000580,Deposit,666.94,2025-07-11,Completed
T00017025,CUS000066,Deposit,2820.93,2025-08-01,Completed
T00017026,CUS000993,Withdrawal,8686.06,2025-08-15,Completed
T00017027,CUS000118,Withdrawal,3384.76,2025-06-13,Completed
T00017028,CUS000473,Deposit,9933.03,2025-05-27,Completed
T00017029,CUS000630,Withdrawal,3038.23,2025-08-14,Completed
T00017030,CUS000142,Deposit,6549.83,2025-09-12,Completed
T00017031,CUS000928,Deposit,2591.87,2025-07-30,Completed
T00017032,CUS000183,Deposit,3754.40,2025-07-27,Completed
T00017033,CUS000850,Deposit,8816.82,2025-07-11,Completed
T00017034,CUS000407,Deposit,8159.25,2025-09-04,Completed
T00017035,CUS000978,Withdrawal,9906.49,2025-08-30,Completed
T00017036,CUS000150,Withdrawal,4346.37,2025-06-12,Completed
T00017037,CUS000628,Deposit,2049.29,2025-09-13,Completed
T00017038,CUS000196,Deposit,8743.15,2025-09-16,Completed
T00017039,CUS000729,Withdrawal,4693.83,2025-07-14,Completed
T00017040,CUS000740,Deposit,8696.29,2025-07-20,Failed
T00017041,CUS000258,Withdrawal,6754.06,2025-07-12,Failed
T00017042,CUS000555,Deposit,4753.77,2025-07-01,Pending
T00017043,CUS000991,Deposit,778.41,2025-07-26,Completed
T00017044,CUS000522,Withdrawal,3788.20,2025-07-28,Completed
T00017045,CUS000329,Deposit,2496.41,2025-07-01,Completed
T00017046,CUS000653,Deposit,9355.62,2025-08-01,Completed
T00017047,CUS000318,Deposit,2884.39,2025-05-29,Completed
T00017048,CUS000103,Deposit,2218.09,2025-09-09,Completed
T00017049,CUS000579,Deposit,4541.98,2025-08-13,Pending
T00017050,CUS000786,Deposit,9641.54,2025-07-01,Failed
T00017051,CUS000218,Withdrawal,4128.84,2025-08-11,Completed
T00017052,CUS000257,Withdrawal,7051.97,2025-09-16,Failed
T00017053,CUS000052,Withdrawal,7627.53,2025-09-21,Completed
T00017054,CUS000751,Withdrawal,6198.58,2025-06-25,Completed
T00017055,CUS000099,Deposit,5974.63,2025-06-02,Completed
T00017056,CUS000459,Withdrawal,2099.20,2025-07-03,Completed
T00017057,CUS000221,Deposit,7566.88,2025-08-05,Completed
T00017058,CUS000408,Deposit,8359.82,2025-09-20,Failed
T00017059,CUS000094,Deposit,9562.19,2025-09-18,Completed
T00017060,CUS000117,Withdrawal,8808.11,2025-07-31,Completed
T00017061,CUS000938,Deposit,8307.31,2025-05-29,Completed
T00017062,CUS000673,Deposit,2113.50,2025-07-23,Completed
T00017063,CUS000972,Withdrawal,5800.18,2025-07-12,Completed
T00017064,CUS000081,Withdrawal,6988.66,2025-07-29,Completed
T00017065,CUS000063,Deposit,2627.53,2025-08-10,Pending
T00017066,CUS000510,Deposit,6506.46,2025-07-25,Completed
T00017067,CUS000070,Deposit,6009.62,2025-05-31,Completed
T00017068,CUS000680,Deposit,6716.37,2025-08-11,Completed
T00017069,CUS000228,Withdrawal,2272.65,2025-08-26,Pending
T00017070,CUS000886,Deposit,8961.73,2025-09-01,Pending
T00017071,CUS000464,Deposit,5530.94,2025-09-21,Failed
T00017072,CUS000506,Deposit,4665.69,2025-08-19,Failed
T00017073,CUS000055,Withdrawal,7798.42,2025-09-01,Completed
T00017074,CUS000615,Deposit,1735.70,2025-06-28,Pending
T00017075,CUS000593,Deposit,3629.32,2025-08-31,Completed
T00017076,CUS000699,Deposit,2397.62,2025-08-14,Pending
T00017077,CUS000789,Withdrawal,415.61,2025-08-01,Completed
T00017078,CUS000296,Deposit,4543.72,2025-08-23,Completed
T00017079,CUS000470,Deposit,6248.12,2025-08-24,Completed
T00017080,CUS000698,Deposit,1902.68,2025-06-13,Completed
T00017081,CUS000605,Deposit,5193.41,2025-09-11,Pending
T00017082,CUS000916,Deposit,2698.18,2025-06-14,Completed
T00017083,CUS000496,Withdrawal,3696.01,2025-09-16,Completed
T00017084,CUS000548,Deposit,6170.77,2025-05-26,Completed
T00017085,CUS000911,Deposit,6876.13,2025-07-02,Completed
T00017086,CUS000096,Deposit,787.60,2025-09-05,Completed
T00017087,CUS000101,Deposit,9043.88,2025-06-23,Pending
T00017088,CUS000570,Deposit,7547.95,2025-09-21,Pending
T00017089,CUS000273,Withdrawal,2088.10,2025-08-25,Completed
T00017090,CUS000415,Deposit,6910.83,2025-09-06,Completed
T00017091,CUS000721,Deposit,8218.50,2025-09-07,Completed
T00017092,CUS000288,Withdrawal,5163.55,2025-08-02,Failed
T00017093,CUS000760,Withdrawal,67.44,2025-07-03,Completed
T00017094,CUS000297,Withdrawal,8490.11,2025-05-31,Completed
T00017095,CUS000100,Deposit,7592.45,2025-07-31,Completed
T00017096,CUS000065,Deposit,8619.77,2025-09-04,Pending
T00017097,CUS000604,Deposit,736.93,2025-06-12,Pending
T00017098,CUS000807,Deposit,7303.31,2025-08-17,Completed
T00017099,CUS000217,Withdrawal,8612.49,2025-09-04,Completed
T00017100,CUS000035,Deposit,6336.84,2025-09-08,Completed
T00017101,CUS000626,Withdrawal,7225.52,2025-08-22,Completed
T00017102,CUS000040,Withdrawal,8923.01,2025-06-15,Completed
T00017103,CUS000896,Withdrawal,6331.71,2025-08-22,Completed
T00017104,CUS000937,Deposit,8227.15,2025-07-09,Completed
T00017105,CUS000426,Deposit,495.56,2025-07-11,Completed
T00017106,CUS000032,Withdrawal,4547.48,2025-06-20,Pending
T00017107,CUS000708,Withdrawal,5567.16,2025-08-28,Completed
T00017108,CUS000041,Deposit,1301.59,2025-07-23,Completed
T00017109,CUS000214,Withdrawal,5752.85,2025-08-27,Completed
T00017110,CUS000406,Withdrawal,3979.14,2025-09-02,Pending
T00017111,CUS000966,Withdrawal,9240.45,2025-09-10,Pending
T00017112,CUS000080,Withdrawal,2366.54,2025-07-31,Completed
T00017113,CUS000838,Deposit,6949.99,2025-07-23,Completed
T00017114,CUS000725,Withdrawal,7720.04,2025-08-10,Completed
T00017115,CUS000944,Withdrawal,1358.67,2025-08-24,Completed
T00017116,CUS000394,Deposit,407.48,2025-09-17,Completed
T00017117,CUS000692,Deposit,6766.76,2025-06-26,Failed
T00017118,CUS000014,Withdrawal,2091.41,2025-09-03,Pending
T00017119,CUS000660,Deposit,6379.08,2025-07-06,Completed
T00017120,CUS000457,Withdrawal,5831.47,2025-08-26,Completed
T00017121,CUS000524,Withdrawal,224.01,2025-06-05,Completed
T00017122,CUS000504,Deposit,9005.04,2025-08-13,Completed
T00017123,CUS000325,Deposit,6824.52,2025-08-21,Completed
T00017124,CUS000306,Withdrawal,4713.22,2025-09-19,Pending
T00017125,CUS000496,Deposit,7717.25,2025-08-14,Completed
T00017126,CUS000783,Withdrawal,3153.92,2025-05-27,Pending
T00017127,CUS000473,Withdrawal,3270.22,2025-06-08,Pending
T00017128,CUS000499,Deposit,7292.42,2025-07-17,Completed
T00017129,CUS000471,Deposit,7899.04,2025-09-14,Completed
T00017130,CUS000798,Withdrawal,5640.49,2025-06-09,Pending
T00017131,CUS000912,Withdrawal,8066.04,2025-06-15,Completed
T00017132,CUS000173,Deposit,421.20,2025-09-02,Completed
T00017133,CUS000862,Deposit,9549.42,2025-08-01,Pending
T00017134,CUS000606,Withdrawal,3160.24,2025-09-22,Completed
T00017135,CUS000530,Deposit,159.49,2025-07-23,Completed
T00017136,CUS000235,Withdrawal,7216.56,2025-07-19,Completed
T00017137,CUS000405,Deposit,3540.75,2025-06-17,Completed
T00017138,CUS000240,Deposit,6137.75,2025-06-15,Failed
T00017139,CUS000591,Deposit,3816.37,2025-06-19,Completed
T00017140,CUS000206,Withdrawal,9428.48,2025-07-12,Pending
T00017141,CUS000731,Deposit,6172.93,2025-07-15,Pending
T00017142,CUS000560,Deposit,9125.59,2025-05-30,Completed
T00017143,CUS000745,Withdrawal,3343.99,2025-06-10,Completed
T00017144,CUS000750,Withdrawal,8751.43,2025-07-03,Completed
T00017145,CUS000988,Deposit,3171.23,2025-07-13,Completed
T00017146,CUS000895,Withdrawal,9942.47,2025-06-11,Completed
T00017147,CUS000824,Withdrawal,2647.69,2025-08-10,Completed
T00017148,CUS000265,Withdrawal,9958.13,2025-09-23,Failed
T00017149,CUS000942,Withdrawal,2864.47,2025-07-02,Pending
T00017150,CUS000212,Deposit,352.27,2025-08-06,Completed
T00017151,CUS000382,Deposit,8122.32,2025-09-12,Pending
T00017152,CUS000894,Withdrawal,8667.99,2025-05-30,Failed
T00017153,CUS000042,Deposit,2446.92,2025-06-24,Failed
T00017154,CUS000030,Withdrawal,1158.49,2025-08-12,Completed
T00017155,CUS000413,Deposit,8260.29,2025-09-13,Completed
T00017156,CUS000725,Withdrawal,8496.13,2025-08-15,Completed
T00017157,CUS000107,Withdrawal,5793.34,2025-06-08,Completed
T00017158,CUS000234,Deposit,7862.31,2025-07-12,Failed
T00017159,CUS000632,Deposit,9882.08,2025-09-18,Completed
T00017160,CUS000892,Withdrawal,4907.85,2025-08-18,Pending
T00017161,CUS000764,Deposit,9624.76,2025-08-12,Completed
T00017162,CUS000574,Withdrawal,3917.42,2025-07-14,Completed
T00017163,CUS000088,Withdrawal,1797.79,2025-08-03,Completed
T00017164,CUS000089,Withdrawal,574.83,2025-08-05,Completed
T00017165,CUS000084,Deposit,1609.90,2025-09-14,Completed
T00017166,CUS000210,Deposit,3491.57,2025-08-08,Pending
T00017167,CUS000223,Deposit,1414.95,2025-09-15,Completed
T00017168,CUS000920,Deposit,4137.43,2025-07-29,Completed
T00017169,CUS000889,Deposit,4719.65,2025-09-13,Completed
T00017170,CUS000374,Deposit,1093.82,2025-05-27,Pending
T00017171,CUS000229,Withdrawal,5536.85,2025-08-18,Pending
T00017172,CUS000768,Withdrawal,5953.23,2025-07-28,Completed
T00017173,CUS000918,Withdrawal,7196.85,2025-07-17,Completed
T00017174,CUS000709,Deposit,3550.21,2025-07-15,Completed
T00017175,CUS000147,Deposit,4613.87,2025-06-08,Completed
T00017176,CUS000715,Withdrawal,5792.19,2025-09-17,Pending
T00017177,CUS000335,Deposit,8728.47,2025-07-11,Completed
T00017178,CUS000690,Deposit,5516.27,2025-08-29,Completed
T00017179,CUS000642,Withdrawal,7877.29,2025-06-18,Completed
T00017180,CUS000774,Deposit,7533.87,2025-09-18,Completed
T00017181,CUS000903,Withdrawal,1147.58,2025-08-08,Completed
T00017182,CUS000693,Withdrawal,5268.29,2025-06-08,Completed
T00017183,CUS000506,Withdrawal,497.50,2025-09-05,Pending
T00017184,CUS000962,Deposit,9403.71,2025-05-31,Completed
T00017185,CUS000346,Deposit,6884.91,2025-07-26,Completed
T00017186,CUS000655,Withdrawal,6630.75,2025-09-05,Completed
T00017187,CUS000785,Withdrawal,4090.21,2025-06-03,Completed
T00017188,CUS000567,Withdrawal,7739.72,2025-09-20,Completed
T00017189,CUS000644,Deposit,152.60,2025-07-12,Completed
T00017190,CUS000303,Deposit,555.49,2025-06-18,Pending
T00017191,CUS000972,Withdrawal,6870.53,2025-09-05,Completed
T00017192,CUS000007,Withdrawal,1788.68,2025-07-22,Completed
T00017193,CUS000327,Deposit,6151.27,2025-09-16,Completed
T00017194,CUS000527,Withdrawal,9061.67,2025-09-01,Completed
T00017195,CUS000193,Withdrawal,4652.16,2025-06-30,Completed
T00017196,CUS000666,Deposit,426.78,2025-06-01,Completed
T00017197,CUS000878,Withdrawal,3284.93,2025-07-21,Completed
T00017198,CUS000575,Withdrawal,6332.56,2025-08-17,Completed
T00017199,CUS000094,Withdrawal,7096.62,2025-07-28,Completed
T00017200,CUS000106,Deposit,9548.99,2025-07-20,Pending
T00017201,CUS000962,Deposit,3408.38,2025-08-07,Pending
T00017202,CUS000091,Deposit,4503.03,2025-05-31,Completed
T00017203,CUS000400,Withdrawal,4425.76,2025-06-20,Completed
T00017204,CUS000369,Deposit,3525.68,2025-08-22,Failed
T00017205,CUS000718,Withdrawal,7573.30,2025-06-20,Pending
T00017206,CUS000678,Deposit,6414.43,2025-06-29,Completed
T00017207,CUS000821,Deposit,7930.78,2025-05-31,Pending
T00017208,CUS000512,Deposit,758.42,2025-06-09,Completed
T00017209,CUS000877,Withdrawal,8423.27,2025-06-03,Completed
T00017210,CUS000368,Withdrawal,367.45,2025-07-21,Completed
T00017211,CUS000328,Deposit,3165.21,2025-06-04,Completed
T00017212,CUS000550,Deposit,2658.65,2025-08-12,Pending
T00017213,CUS000466,Deposit,3187.67,2025-08-10,Pending
T00017214,CUS000423,Withdrawal,5490.16,2025-08-01,Completed
T00017215,CUS000922,Deposit,4838.64,2025-08-08,Completed
T00017216,CUS000606,Deposit,4195.64,2025-08-29,Completed
T00017217,CUS000128,Deposit,1635.89,2025-07-12,Completed
T00017218,CUS000205,Withdrawal,8613.26,2025-06-30,Completed
T00017219,CUS000744,Deposit,899.55,2025-07-20,Completed
T00017220,CUS000833,Deposit,8865.93,2025-09-11,Completed
T00017221,CUS000357,Deposit,4831.67,2025-07-07,Completed
